Timestamp,Moisture
08-06-2024 11:47:11,1.3671875
08-06-2024 11:52:31,100.0
08-06-2024 12:06:05,100.0
08-06-2024 12:07:12,73.2421875
08-06-2024 12:08:20,0.0
08-06-2024 12:19:37,0.0
08-06-2024 12:24:57,0.0
08-06-2024 12:32:06,100.0
